Time (ms) (ms),Fink 2008,Time (ms) (ms),Lei_2019_37oC_IKr
2685.1,-35.6121,2685.1,-35.6121
2685.5,-35.9558,2685.5,-35.9558
2685.9,-36.3025,2685.9,-36.3025
2686.3,-36.652,2686.3,-36.652
2686.7,-37.0045,2686.7,-37.0045
2687.1,-37.3599,2687.1,-37.3599
2687.5,-37.7185,2687.5,-37.7185
2687.9,-38.0801,2687.9,-38.0801
2688.3,-38.445,2688.3,-38.445
2688.7,-38.813,2688.7,-38.813
2689.1,-39.1844,2689.1,-39.1844
2689.5,-39.5591,2689.5,-39.5591
2689.9,-39.9372,2689.9,-39.9372
2690.3,-40.3188,2690.3,-40.3188
2690.6,-40.6073,2690.6,-40.6073
2690.9,-40.8979,2690.9,-40.8979
2691.2,-41.1906,2691.2,-41.1906
2691.5,-41.4853,2691.5,-41.4853
2691.8,-41.7822,2691.8,-41.7822
2692.1,-42.0812,2692.1,-42.0812
2692.4,-42.3825,2692.4,-42.3825
2692.7,-42.6859,2692.7,-42.6859
2693,-42.9917,2693,-42.9917
2693.3,-43.2997,2693.3,-43.2997
2693.6,-43.6101,2693.6,-43.6101
2693.9,-43.9228,2693.9,-43.9228
2694.2,-44.238,2694.2,-44.238
2694.5,-44.5556,2694.5,-44.5556
2694.8,-44.8757,2694.8,-44.8757
2695.1,-45.1983,2695.1,-45.1983
2695.4,-45.5234,2695.4,-45.5234
2695.7,-45.8512,2695.7,-45.8512
2696,-46.1816,2696,-46.1816
2696.3,-46.5146,2696.3,-46.5146
2696.6,-46.8503,2696.6,-46.8503
2696.9,-47.1888,2696.9,-47.1888
2697.2,-47.53,2697.2,-47.53
2697.5,-47.8739,2697.5,-47.8739
2697.8,-48.2208,2697.8,-48.2208
2698.1,-48.5704,2698.1,-48.5704
2698.4,-48.9229,2698.4,-48.9229
2698.7,-49.2784,2698.7,-49.2784
2699,-49.6367,2699,-49.6367
2699.3,-49.998,2699.3,-49.998
2699.6,-50.3622,2699.6,-50.3622
2699.9,-50.7294,2699.9,-50.7294
2700.2,-51.0995,2700.2,-51.0995
2700.5,-51.4726,2700.5,-51.4726
2700.8,-51.8487,2700.8,-51.8487
2701.1,-52.2278,2701.1,-52.2278
2701.4,-52.6098,2701.4,-52.6098
2701.6,-52.8661,2701.6,-52.8661
2701.8,-53.1237,2701.8,-53.1237
2702,-53.3826,2702,-53.3826
2702.2,-53.6428,2702.2,-53.6428
2702.4,-53.9042,2702.4,-53.9042
2702.6,-54.1669,2702.6,-54.1669
2702.8,-54.4308,2702.8,-54.4308
2703,-54.696,2703,-54.696
2703.2,-54.9623,2703.2,-54.9623
2703.4,-55.2299,2703.4,-55.2299
2703.6,-55.4986,2703.6,-55.4986
2703.8,-55.7685,2703.8,-55.7685
2704,-56.0394,2704,-56.0394
2704.2,-56.3115,2704.2,-56.3115
2704.4,-56.5846,2704.4,-56.5846
2704.6,-56.8587,2704.6,-56.8587
2704.8,-57.1338,2704.8,-57.1338
2705,-57.4099,2705,-57.4099
2705.2,-57.6868,2705.2,-57.6868
2705.4,-57.9646,2705.4,-57.9646
2705.6,-58.2432,2705.6,-58.2432
2705.8,-58.5226,2705.8,-58.5226
2706,-58.8027,2706,-58.8027
2706.2,-59.0834,2706.2,-59.0834
2706.4,-59.3648,2706.4,-59.3648
2706.6,-59.6466,2706.6,-59.6466
2706.8,-59.9289,2706.8,-59.9289
2707,-60.2117,2707,-60.2117
2707.2,-60.4947,2707.2,-60.4947
2707.4,-60.778,2707.4,-60.778
2707.6,-61.0615,2707.6,-61.0615
2707.8,-61.3451,2707.8,-61.3451
2708,-61.6286,2708,-61.6286
2708.2,-61.9121,2708.2,-61.9121
2708.4,-62.1955,2708.4,-62.1955
2708.6,-62.4785,2708.6,-62.4785
2708.8,-62.7613,2708.8,-62.7613
2709,-63.0435,2709,-63.0435
2709.2,-63.3253,2709.2,-63.3253
2709.4,-63.6063,2709.4,-63.6063
2709.6,-63.8866,2709.6,-63.8866
2709.8,-64.1661,2709.8,-64.1661
2710,-64.4445,2710,-64.4445
2710.2,-64.7219,2710.2,-64.7219
2710.4,-64.9981,2710.4,-64.9981
2710.6,-65.273,2710.6,-65.273
2710.8,-65.5465,2710.8,-65.5465
2711,-65.8184,2711,-65.8184
2711.2,-66.0887,2711.2,-66.0887
2711.4,-66.3572,2711.4,-66.3572
2711.6,-66.6239,2711.6,-66.6239
2711.8,-66.8886,2711.8,-66.8886
2712,-67.1512,2712,-67.1512
2712.2,-67.4116,2712.2,-67.4116
2712.4,-67.6697,2712.4,-67.6697
2712.7,-68.0523,2712.7,-68.0523
2713,-68.429,2713,-68.429
2713.3,-68.7997,2713.3,-68.7997
2713.6,-69.164,2713.6,-69.164
2713.9,-69.5215,2713.9,-69.5215
2714.2,-69.872,2714.2,-69.872
2714.5,-70.2153,2714.5,-70.2153
2714.8,-70.551,2714.8,-70.551
2715.1,-70.879,2715.1,-70.879
2715.4,-71.1992,2715.4,-71.1992
2715.7,-71.5112,2715.7,-71.5112
2716,-71.8151,2716,-71.8151
2716.3,-72.1107,2716.3,-72.1107
2716.7,-72.4918,2716.7,-72.4918
2717.1,-72.8578,2717.1,-72.8578
2717.5,-73.2088,2717.5,-73.2088
2717.9,-73.5447,2717.9,-73.5447
2718.3,-73.8657,2718.3,-73.8657
2718.8,-74.2461,2718.8,-74.2461
2719.3,-74.604,2719.3,-74.604
2719.8,-74.9398,2719.8,-74.9398
2720.4,-75.3146,2720.4,-75.3146
2721,-75.66,2721,-75.66
2721.7,-76.0277,2721.7,-76.0277
2722.5,-76.4046,2722.5,-76.4046
2723.4,-76.7779,2723.4,-76.7779
2724.4,-77.1362,2724.4,-77.1362
2725.6,-77.4975,2725.6,-77.4975
2727.1,-77.8606,2727.1,-77.8606
2729.2,-78.2392,2729.2,-78.2392
2732.5,-78.6222,2732.5,-78.6222
2739.8,-79.0048,2739.8,-79.0048
2774.2,-79.388,2774.2,-79.388
2789.6,-79.4759,2789.6,-79.4759
2789.7,-80,2789.7,-80
2809.5,-80.0015,2809.5,-80.0015
2809.6,-79.9981,2809.6,-79.9981
2809.7,-78.5093,2809.7,-78.5093
2809.8,-77.0405,2809.8,-77.0405
2809.9,-75.5883,2809.9,-75.5883
2810,-74.1497,2810,-74.1497
2810.1,-72.7216,2810.1,-72.7216
2810.2,-71.3017,2810.2,-71.3017
2810.3,-69.8872,2810.3,-69.8872
2810.4,-68.476,2810.4,-68.476
2810.5,-67.0655,2810.5,-67.0655
2810.6,-65.6535,2810.6,-65.6535
2810.7,-64.237,2810.7,-64.237
2810.8,-62.8127,2810.8,-62.8127
2810.9,-61.3764,2810.9,-61.3764
2811,-59.9224,2811,-59.9224
2811.1,-58.4427,2811.1,-58.4427
2811.2,-56.9264,2811.2,-56.9264
2811.3,-55.3573,2811.3,-55.3573
2811.4,-53.7125,2811.4,-53.7125
2811.5,-51.9577,2811.5,-51.9577
2811.6,-50.0417,2811.6,-50.0417
2811.7,-47.8855,2811.7,-47.8855
2811.8,-45.3634,2811.8,-45.3634
2811.9,-42.2663,2811.9,-42.2663
2812,-38.2268,2812,-38.2268
2812.1,-32.559,2812.1,-32.559
2812.2,-23.9382,2812.2,-23.9382
2812.3,-10.2072,2812.3,-10.2072
2812.4,8.66027,2812.4,8.66027
2812.5,25.322,2812.5,25.322
2812.6,34.9218,2812.6,34.9218
2812.7,38.0654,2812.7,38.0654
2812.8,38.624,2812.8,38.624
2812.9,37.7075,2812.9,37.7075
2813,35.9222,2813,35.9222
2813.1,33.6113,2813.1,33.6113
2813.2,30.9778,2813.2,30.9778
2813.3,28.1492,2813.3,28.1492
2813.4,25.2132,2813.4,25.2132
2813.5,22.236,2813.5,22.236
2813.6,19.2707,2813.6,19.2707
2813.7,16.361,2813.7,16.361
2813.8,13.5397,2813.8,13.5397
2813.9,10.8031,2813.9,10.8031
2814,8.19675,2814,8.19675
2814.1,5.736,2814.1,5.736
2814.2,3.42143,2814.2,3.42143
2814.3,1.24701,2814.3,1.24701
2814.4,-0.797973,2814.4,-0.797973
2814.5,-2.72669,2814.5,-2.72669
2814.6,-4.55302,2814.6,-4.55302
2814.7,-6.29019,2814.7,-6.29019
2814.8,-7.94987,2814.8,-7.94987
2814.9,-9.54177,2814.9,-9.54177
2815,-11.0737,2815,-11.0737
2815.1,-12.5515,2815.1,-12.5515
2815.2,-13.9796,2815.2,-13.9796
2815.3,-15.3613,2815.3,-15.3613
2815.4,-16.6986,2815.4,-16.6986
2815.5,-17.9934,2815.5,-17.9934
2815.6,-19.2468,2815.6,-19.2468
2815.7,-20.4598,2815.7,-20.4598
2815.8,-21.6331,2815.8,-21.6331
2815.9,-22.7674,2815.9,-22.7674
2816,-23.8634,2816,-23.8634
2816.1,-24.9214,2816.1,-24.9214
2816.2,-25.9421,2816.2,-25.9421
2816.3,-26.926,2816.3,-26.926
2816.4,-27.8736,2816.4,-27.8736
2816.5,-28.7856,2816.5,-28.7856
2816.6,-29.6627,2816.6,-29.6627
2816.7,-30.5056,2816.7,-30.5056
2816.8,-31.3152,2816.8,-31.3152
2816.9,-32.0923,2816.9,-32.0923
2817,-32.838,2817,-32.838
2817.1,-33.5533,2817.1,-33.5533
2817.2,-34.2392,2817.2,-34.2392
2817.3,-34.897,2817.3,-34.897
2817.4,-35.5277,2817.4,-35.5277
2817.5,-36.1326,2817.5,-36.1326
2817.6,-36.7128,2817.6,-36.7128
2817.7,-37.2696,2817.7,-37.2696
2817.8,-37.8042,2817.8,-37.8042
2817.9,-38.3177,2817.9,-38.3177
2818,-38.8113,2818,-38.8113
2818.1,-39.2861,2818.1,-39.2861
2818.2,-39.7432,2818.2,-39.7432
2818.3,-40.1837,2818.3,-40.1837
2818.4,-40.6087,2818.4,-40.6087
2818.5,-41.019,2818.5,-41.019
2818.6,-41.4156,2818.6,-41.4156
2818.7,-41.7994,2818.7,-41.7994
2818.8,-42.1713,2818.8,-42.1713
2818.9,-42.5321,2818.9,-42.5321
2819,-42.8824,2819,-42.8824
2819.1,-43.2231,2819.1,-43.2231
2819.2,-43.5547,2819.2,-43.5547
2819.3,-43.878,2819.3,-43.878
2819.4,-44.1934,2819.4,-44.1934
2819.5,-44.5016,2819.5,-44.5016
2819.6,-44.803,2819.6,-44.803
2819.7,-45.0982,2819.7,-45.0982
2819.8,-45.3875,2819.8,-45.3875
2819.9,-45.6714,2819.9,-45.6714
2820,-45.9502,2820,-45.9502
2820.1,-46.2244,2820.1,-46.2244
2820.2,-46.4941,2820.2,-46.4941
2820.3,-46.7598,2820.3,-46.7598
2820.4,-47.0217,2820.4,-47.0217
2820.5,-47.2801,2820.5,-47.2801
2820.6,-47.5351,2820.6,-47.5351
2820.7,-47.7871,2820.7,-47.7871
2820.8,-48.0361,2820.8,-48.0361
2820.9,-48.2825,2820.9,-48.2825
2821,-48.5263,2821,-48.5263
2821.1,-48.7677,2821.1,-48.7677
2821.2,-49.0069,2821.2,-49.0069
2821.3,-49.2439,2821.3,-49.2439
2821.4,-49.4789,2821.4,-49.4789
2821.5,-49.712,2821.5,-49.712
2821.6,-49.9433,2821.6,-49.9433
2821.7,-50.1728,2821.7,-50.1728
2821.8,-50.4007,2821.8,-50.4007
2821.9,-50.627,2821.9,-50.627
2822,-50.8518,2822,-50.8518
2822.1,-51.0752,2822.1,-51.0752
2822.2,-51.2971,2822.2,-51.2971
2822.3,-51.5176,2822.3,-51.5176
2822.4,-51.7369,2822.4,-51.7369
2822.5,-51.9549,2822.5,-51.9549
2822.6,-52.1716,2822.6,-52.1716
2822.7,-52.3871,2822.7,-52.3871
2822.8,-52.6014,2822.8,-52.6014
2822.9,-52.8145,2822.9,-52.8145
2823,-53.0265,2823,-53.0265
2823.1,-53.2374,2823.1,-53.2374
2823.2,-53.4472,2823.2,-53.4472
2823.3,-53.6559,2823.3,-53.6559
2823.4,-53.8635,2823.4,-53.8635
2823.5,-54.07,2823.5,-54.07
2823.6,-54.2755,2823.6,-54.2755
2823.7,-54.4799,2823.7,-54.4799
2823.8,-54.6834,2823.8,-54.6834
2823.9,-54.8857,2823.9,-54.8857
2824,-55.0871,2824,-55.0871
2824.1,-55.2875,2824.1,-55.2875
2824.2,-55.4868,2824.2,-55.4868
2824.3,-55.6852,2824.3,-55.6852
2824.4,-55.8825,2824.4,-55.8825
2824.5,-56.0789,2824.5,-56.0789
2824.6,-56.2743,2824.6,-56.2743
2824.7,-56.4687,2824.7,-56.4687
2824.8,-56.6621,2824.8,-56.6621
2824.9,-56.8546,2824.9,-56.8546
2825.1,-57.2366,2825.1,-57.2366
2825.3,-57.6148,2825.3,-57.6148
2825.5,-57.9891,2825.5,-57.9891
2825.7,-58.3597,2825.7,-58.3597
2825.9,-58.7265,2825.9,-58.7265
2826.1,-59.0896,2826.1,-59.0896
2826.3,-59.449,2826.3,-59.449
2826.5,-59.8046,2826.5,-59.8046
2826.7,-60.1567,2826.7,-60.1567
2826.9,-60.505,2826.9,-60.505
2827.1,-60.8497,2827.1,-60.8497
2827.3,-61.1909,2827.3,-61.1909
2827.5,-61.5284,2827.5,-61.5284
2827.7,-61.8623,2827.7,-61.8623
2827.9,-62.1926,2827.9,-62.1926
2828.1,-62.5194,2828.1,-62.5194
2828.3,-62.8427,2828.3,-62.8427
2828.5,-63.1623,2828.5,-63.1623
2828.7,-63.4784,2828.7,-63.4784
2828.9,-63.791,2828.9,-63.791
2829.1,-64.1,2829.1,-64.1
2829.3,-64.4054,2829.3,-64.4054
2829.5,-64.7073,2829.5,-64.7073
2829.7,-65.0056,2829.7,-65.0056
2829.9,-65.3004,2829.9,-65.3004
2830.1,-65.5915,2830.1,-65.5915
2830.3,-65.879,2830.3,-65.879
2830.5,-66.163,2830.5,-66.163
2830.7,-66.4433,2830.7,-66.4433
2830.9,-66.7199,2830.9,-66.7199
2831.1,-66.9929,2831.1,-66.9929
2831.3,-67.2622,2831.3,-67.2622
2831.5,-67.5278,2831.5,-67.5278
2831.7,-67.7898,2831.7,-67.7898
2831.9,-68.048,2831.9,-68.048
2832.2,-68.4282,2832.2,-68.4282
2832.5,-68.8,2832.5,-68.8
2832.8,-69.1633,2832.8,-69.1633
2833.1,-69.518,2833.1,-69.518
2833.4,-69.8642,2833.4,-69.8642
2833.7,-70.2017,2833.7,-70.2017
2834,-70.5306,2834,-70.5306
2834.3,-70.8508,2834.3,-70.8508
2834.6,-71.1623,2834.6,-71.1623
2834.9,-71.4653,2834.9,-71.4653
2835.2,-71.7596,2835.2,-71.7596
2835.6,-72.1386,2835.6,-72.1386
2836,-72.5025,2836,-72.5025
2836.4,-72.8514,2836.4,-72.8514
2836.8,-73.1855,2836.8,-73.1855
2837.2,-73.505,2837.2,-73.505
2837.7,-73.8842,2837.7,-73.8842
2838.2,-74.2416,2838.2,-74.2416
2838.7,-74.5779,2838.7,-74.5779
2839.3,-74.9545,2839.3,-74.9545
2839.9,-75.3028,2839.9,-75.3028
2840.6,-75.6755,2840.6,-75.6755
2841.3,-76.0141,2841.3,-76.0141
2842.1,-76.3622,2842.1,-76.3622
2843.1,-76.7442,2843.1,-76.7442
2844.2,-77.1037,2844.2,-77.1037
2845.6,-77.482,2845.6,-77.482
2847.4,-77.8614,2847.4,-77.8614
2849.9,-78.2369,2849.9,-78.2369
2854.2,-78.6168,2854.2,-78.6168
2869.1,-78.9998,2869.1,-78.9998
2919.1,-79.2742,2919.1,-79.2742
2919.2,-80,2919.2,-80
2939,-80.0098,2939,-80.0098
2939.1,-80.0086,2939.1,-80.0086
2939.2,-77.495,2939.2,-77.495
2939.3,-75.0424,2939.3,-75.0424
2939.4,-72.6363,2939.4,-72.6363
2939.5,-70.2637,2939.5,-70.2637
2939.6,-67.9138,2939.6,-67.9138
2939.7,-65.5776,2939.7,-65.5776
2939.8,-63.247,2939.8,-63.247
2939.9,-60.9144,2939.9,-60.9144
2940,-58.5699,2940,-58.5699
2940.1,-56.1962,2940.1,-56.1962
2940.2,-53.7562,2940.2,-53.7562
2940.3,-51.1636,2940.3,-51.1636
2940.4,-48.2063,2940.4,-48.2063
2940.5,-44.3068,2940.5,-44.3068
2940.6,-37.5317,2940.6,-37.5317
2940.7,-20.0018,2940.7,-20.0018
2940.8,17.87,2940.8,17.87
2940.9,40.2183,2940.9,40.2183
2941,47.8021,2941,47.8021
2941.1,51.3685,2941.1,51.3685
2941.2,51.3193,2941.2,51.3193
2941.3,50.9477,2941.3,50.9477
2941.4,50.4344,2941.4,50.4344
2941.5,49.8582,2941.5,49.8582
2941.6,49.2556,2941.6,49.2556
2941.7,48.6441,2941.7,48.6441
2941.8,48.0322,2941.8,48.0322
2941.9,47.4239,2941.9,47.4239
2942,46.8212,2942,46.8212
2942.1,46.225,2942.1,46.225
2942.2,45.6356,2942.2,45.6356
2942.3,45.0534,2942.3,45.0534
2942.4,44.4782,2942.4,44.4782
2942.5,43.9103,2942.5,43.9103
2942.6,43.3495,2942.6,43.3495
2942.7,42.7958,2942.7,42.7958
2942.8,42.2491,2942.8,42.2491
2942.9,41.7095,2942.9,41.7095
2943,41.1769,2943,41.1769
2943.1,40.6513,2943.1,40.6513
2943.2,40.1325,2943.2,40.1325
2943.3,39.6205,2943.3,39.6205
2943.4,39.1154,2943.4,39.1154
2943.5,38.617,2943.5,38.617
2943.6,38.1253,2943.6,38.1253
2943.7,37.6403,2943.7,37.6403
2943.8,37.1619,2943.8,37.1619
2943.9,36.6901,2943.9,36.6901
2944,36.2248,2944,36.2248
2944.1,35.766,2944.1,35.766
2944.2,35.3136,2944.2,35.3136
2944.3,34.8675,2944.3,34.8675
2944.4,34.4279,2944.4,34.4279
2944.5,33.9945,2944.5,33.9945
2944.6,33.5674,2944.6,33.5674
2944.7,33.1465,2944.7,33.1465
2944.8,32.7317,2944.8,32.7317
2944.9,32.3231,2944.9,32.3231
2945,31.9206,2945,31.9206
2945.1,31.5241,2945.1,31.5241
2945.2,31.1336,2945.2,31.1336
2945.3,30.7491,2945.3,30.7491
2945.4,30.3704,2945.4,30.3704
2945.5,29.9977,2945.5,29.9977
2945.6,29.6308,2945.6,29.6308
2945.7,29.2696,2945.7,29.2696
2945.8,28.9142,2945.8,28.9142
2945.9,28.5646,2945.9,28.5646
2946,28.2206,2946,28.2206
2946.1,27.8822,2946.1,27.8822
2946.2,27.5494,2946.2,27.5494
2946.3,27.2221,2946.3,27.2221
2946.4,26.9003,2946.4,26.9003
2946.5,26.584,2946.5,26.584
2946.6,26.2731,2946.6,26.2731
2946.7,25.9676,2946.7,25.9676
2946.8,25.6674,2946.8,25.6674
2946.9,25.3724,2946.9,25.3724
2947,25.0828,2947,25.0828
2947.1,24.7983,2947.1,24.7983
2947.2,24.5189,2947.2,24.5189
2947.3,24.2446,2947.3,24.2446
2947.4,23.9754,2947.4,23.9754
2947.5,23.7112,2947.5,23.7112
2947.6,23.452,2947.6,23.452
2947.7,23.1976,2947.7,23.1976
2947.8,22.9481,2947.8,22.9481
2947.9,22.7034,2947.9,22.7034
2948,22.4635,2948,22.4635
2948.1,22.2283,2948.1,22.2283
2948.2,21.9977,2948.2,21.9977
2948.3,21.7717,2948.3,21.7717
2948.4,21.5503,2948.4,21.5503
2948.5,21.3334,2948.5,21.3334
2948.6,21.1209,2948.6,21.1209
2948.7,20.9128,2948.7,20.9128
2948.8,20.709,2948.8,20.709
2948.9,20.5095,2948.9,20.5095
2949,20.3142,2949,20.3142
2949.2,19.9361,2949.2,19.9361
2949.4,19.5742,2949.4,19.5742
2949.6,19.228,2949.6,19.228
2949.8,18.8971,2949.8,18.8971
2950,18.5811,2950,18.5811
2950.2,18.2794,2950.2,18.2794
2950.4,17.9917,2950.4,17.9917
2950.6,17.7175,2950.6,17.7175
2950.8,17.4562,2950.8,17.4562
2951.1,17.0879,2951.1,17.0879
2951.4,16.7463,2951.4,16.7463
2951.7,16.4303,2951.7,16.4303
2952,16.1382,2952,16.1382
2952.4,15.784,2952.4,15.784
2952.8,15.4671,2952.8,15.4671
2953.3,15.1192,2953.3,15.1192
2953.9,14.7655,2953.9,14.7655
2954.7,14.3889,2954.7,14.3889
2955.8,14.019,2955.8,14.019
2958.3,13.6401,2958.3,13.6401
2959.3,13.6127,2959.3,13.6127
2964.4,13.9949,2964.4,13.9949
2967.5,14.3734,2967.5,14.3734
2970.8,14.7514,2970.8,14.7514
2975.1,15.1323,2975.1,15.1323
2985,15.464,2985,15.464
2997.5,15.0816,2997.5,15.0816
3003.6,14.7001,3003.6,14.7001
3008.7,14.3204,3008.7,14.3204
3013.3,13.9434,3013.3,13.9434
3017.6,13.5686,3017.6,13.5686
3021.8,13.1862,3021.8,13.1862
3025.8,12.8101,3025.8,12.8101
3029.7,12.4343,3029.7,12.4343
3033.6,12.051,3033.6,12.051
3037.4,11.6713,3037.4,11.6713
3041.1,11.2965,3041.1,11.2965
3044.8,10.9169,3044.8,10.9169
3048.4,10.5434,3048.4,10.5434
3052,10.1659,3052,10.1659
3055.6,9.78431,3055.6,9.78431
3059.1,9.40941,3059.1,9.40941
3062.6,9.03051,3062.6,9.03051
3066.1,8.64744,3066.1,8.64744
3069.5,8.27109,3069.5,8.27109
3072.9,7.89035,3072.9,7.89035
3076.2,7.51633,3076.2,7.51633
3079.5,7.13761,3079.5,7.13761
3082.7,6.76561,3082.7,6.76561
3085.9,6.38861,3085.9,6.38861
3089.1,6.00629,3089.1,6.00629
3092.2,5.63055,3092.2,5.63055
3095.3,5.24918,3095.3,5.24918
3098.3,4.87447,3098.3,4.87447
3101.3,4.49387,3101.3,4.49387
3104.2,4.12007,3104.2,4.12007
3107.1,3.74019,3107.1,3.74019
3109.9,3.36733,3109.9,3.36733
3112.7,2.98823,3112.7,2.98823
3115.4,2.61648,3115.4,2.61648
3118.1,2.23839,3118.1,2.23839
3120.7,1.86807,3120.7,1.86807
3123.3,1.49139,3123.3,1.49139
3125.9,1.10811,3125.9,1.10811
3128.4,0.73311,3128.4,0.73311
3130.9,0.35157,3130.9,0.35157
3133.3,-0.02105,3133.3,-0.02105
3135.7,-0.40009,3135.7,-0.40009
3138,-0.76953,3138,-0.76953
3140.3,-1.14518,3140.3,-1.14518
3142.6,-1.5272,3142.6,-1.5272
3144.8,-1.89871,3144.8,-1.89871
3147,-2.2763,3147,-2.2763
3149.1,-2.64253,3149.1,-2.64253
3151.2,-3.01451,3151.2,-3.01451
3153.3,-3.39234,3153.3,-3.39234
3155.3,-3.75769,3155.3,-3.75769
3157.3,-4.12849,3157.3,-4.12849
3159.3,-4.50479,3159.3,-4.50479
3161.3,-4.88665,3161.3,-4.88665
3163.2,-5.25459,3163.2,-5.25459
3165.1,-5.6276,3165.1,-5.6276
3167,-6.0057,3167,-6.0057
3168.9,-6.3889,3168.9,-6.3889
3170.7,-6.7567,3170.7,-6.7567
3172.5,-7.129,3172.5,-7.129
3174.3,-7.5059,3174.3,-7.5059
3176.1,-7.8873,3176.1,-7.8873
3177.8,-8.2516,3177.8,-8.2516
3179.5,-8.6199,3179.5,-8.6199
3181.2,-8.9921,3181.2,-8.9921
3182.9,-9.3681,3182.9,-9.3681
3184.6,-9.748,3184.6,-9.748
3186.3,-10.1316,3186.3,-10.1316
3187.9,-10.4959,3187.9,-10.4959
3189.5,-10.8634,3189.5,-10.8634
3191.1,-11.234,3191.1,-11.234
3192.7,-11.6075,3192.7,-11.6075
3194.3,-11.984,3194.3,-11.984
3195.9,-12.3633,3195.9,-12.3633
3197.5,-12.7453,3197.5,-12.7453
3199,-13.1058,3199,-13.1058
3200.5,-13.4686,3200.5,-13.4686
3202,-13.8335,3202,-13.8335
3203.5,-14.2005,3203.5,-14.2005
3205,-14.5695,3205,-14.5695
3206.5,-14.9405,3206.5,-14.9405
3208,-15.3133,3208,-15.3133
3209.5,-15.688,3209.5,-15.688
3211,-16.0644,3211,-16.0644
3212.5,-16.4427,3212.5,-16.4427
3214,-16.8227,3214,-16.8227
3215.5,-17.2045,3215.5,-17.2045
3217,-17.5881,3217,-17.5881
3218.4,-17.9477,3218.4,-17.9477
3219.8,-18.309,3219.8,-18.309
3221.2,-18.6721,3221.2,-18.6721
3222.6,-19.037,3222.6,-19.037
3224,-19.4038,3224,-19.4038
3225.4,-19.7727,3225.4,-19.7727
3226.8,-20.1439,3226.8,-20.1439
3228.2,-20.5176,3228.2,-20.5176
3229.6,-20.8939,3229.6,-20.8939
3231,-21.2732,3231,-21.2732
3232.4,-21.6557,3232.4,-21.6557
3233.7,-22.014,3233.7,-22.014
3235,-22.3757,3235,-22.3757
3236.3,-22.7409,3236.3,-22.7409
3237.6,-23.1101,3237.6,-23.1101
3238.9,-23.4835,3238.9,-23.4835
3240.2,-23.8616,3240.2,-23.8616
3241.5,-24.2447,3241.5,-24.2447
3242.7,-24.6032,3242.7,-24.6032
3243.9,-24.9666,3243.9,-24.9666
3245.1,-25.3354,3245.1,-25.3354
3246.3,-25.7099,3246.3,-25.7099
3247.5,-26.0905,3247.5,-26.0905
3248.6,-26.4451,3248.6,-26.4451
3249.7,-26.8055,3249.7,-26.8055
3250.8,-27.1721,3250.8,-27.1721
3251.9,-27.5451,3251.9,-27.5451
3253,-27.9251,3253,-27.9251
3254,-28.2769,3254,-28.2769
3255,-28.635,3255,-28.635
3256,-28.9997,3256,-28.9997
3257,-29.3715,3257,-29.3715
3258,-29.7507,3258,-29.7507
3258.9,-30.0986,3258.9,-30.0986
3259.8,-30.4531,3259.8,-30.4531
3260.7,-30.8145,3260.7,-30.8145
3261.6,-31.1831,3261.6,-31.1831
3262.5,-31.5594,3262.5,-31.5594
3263.3,-31.9006,3263.3,-31.9006
3264.1,-32.2484,3264.1,-32.2484
3264.9,-32.6031,3264.9,-32.6031
3265.7,-32.9651,3265.7,-32.9651
3266.5,-33.3346,3266.5,-33.3346
3267.3,-33.7121,3267.3,-33.7121
3268,-34.0493,3268,-34.0493
3268.7,-34.3931,3268.7,-34.3931
3269.4,-34.7439,3269.4,-34.7439
3270.1,-35.102,3270.1,-35.102
3270.8,-35.4677,3270.8,-35.4677
3271.5,-35.8413,3271.5,-35.8413
3272.2,-36.2233,3272.2,-36.2233
3272.8,-36.5576,3272.8,-36.5576
3273.4,-36.8986,3273.4,-36.8986
3274,-37.2465,3274,-37.2465
3274.6,-37.6016,3274.6,-37.6016
3275.2,-37.9643,3275.2,-37.9643
3275.8,-38.3347,3275.8,-38.3347
3276.4,-38.7133,3276.4,-38.7133
3276.9,-39.0352,3276.9,-39.0352
3277.4,-39.3633,3277.4,-39.3633
3277.9,-39.6976,3277.9,-39.6976
3278.4,-40.0385,3278.4,-40.0385
3278.9,-40.3862,3278.9,-40.3862
3279.4,-40.7408,3279.4,-40.7408
3279.9,-41.1028,3279.9,-41.1028
3280.4,-41.4722,3280.4,-41.4722
3280.9,-41.8494,3280.9,-41.8494
3281.3,-42.1569,3281.3,-42.1569
3281.7,-42.4698,3281.7,-42.4698
3282.1,-42.7881,3282.1,-42.7881
3282.5,-43.112,3282.5,-43.112
3282.9,-43.4417,3282.9,-43.4417
3283.3,-43.7773,3283.3,-43.7773
3283.7,-44.1191,3283.7,-44.1191
3284.1,-44.467,3284.1,-44.467
3284.5,-44.8214,3284.5,-44.8214
3284.9,-45.1825,3284.9,-45.1825
3285.3,-45.5503,3285.3,-45.5503
3285.7,-45.9251,3285.7,-45.9251
3286.1,-46.307,3286.1,-46.307
3286.4,-46.5983,3286.4,-46.5983
3286.7,-46.8937,3286.7,-46.8937
3287,-47.1935,3287,-47.1935
3287.3,-47.4976,3287.3,-47.4976
3287.6,-47.8061,3287.6,-47.8061
3287.9,-48.1192,3287.9,-48.1192
3288.2,-48.4369,3288.2,-48.4369
3288.5,-48.7592,3288.5,-48.7592
3288.8,-49.0863,3288.8,-49.0863
3289.1,-49.4182,3289.1,-49.4182
